date,temperature,humidity,windspeed,raining,rainsoon
11/14/2020 22:45,16.6,83,4.68,0,0
11/14/2020 23:00,16.6,83,26.64,0,0
11/14/2020 23:15,16.6,83,32.76,0,0
11/14/2020 23:30,16.6,83,25.2,0,0
11/14/2020 23:45,16.9,84,29.16,0,0
11/15/2020 0:00,17,83,28.44,0,0
11/15/2020 0:15,17,83,16.2,0,0
11/15/2020 0:30,16.8,84,15.12,0,1
11/15/2020 0:45,16.6,83,5.04,1,1
11/15/2020 1:00,15.2,84,15.48,1,1
11/15/2020 1:30,16.6,84,18,1,1
11/15/2020 1:45,16.6,84,21.24,1,1
11/15/2020 2:00,15.7,84,17.28,1,1
11/15/2020 2:15,15.7,84,23.04,1,1
11/15/2020 2:30,15.3,76,26.64,1,1
11/15/2020 2:45,13.4,79,27,1,1
11/15/2020 3:00,12.8,84,18,1,1
11/15/2020 3:15,12.8,84,14.04,1,1
11/15/2020 3:30,12.3,84,15.84,1,1
11/15/2020 3:45,12,85,12.96,1,1
11/15/2020 4:00,11.9,85,8.64,1,1
11/15/2020 4:15,11.9,85,6.12,1,1
11/15/2020 4:30,12.1,76,5.76,1,1
11/15/2020 4:45,12.3,65,14.76,1,1
11/15/2020 5:00,12.2,62,10.08,1,1
11/15/2020 5:15,12.2,55,10.08,1,0
11/15/2020 5:30,11.6,54,7.92,0,0
11/15/2020 5:45,11.6,52,9,0,0
11/15/2020 6:00,11.5,51,6.84,0,0
11/15/2020 6:15,11.1,52,8.64,0,0
11/15/2020 6:30,11.1,50,15.48,0,0
11/15/2020 6:45,10.8,50,10.08,0,0
11/15/2020 7:00,10.7,50,12.24,0,0
11/15/2020 7:15,10.4,51,17.28,0,0
11/15/2020 7:30,10.1,51,25.92,0,0
11/15/2020 7:45,9.6,52,21.6,0,0
11/15/2020 8:00,9.3,52,18,0,0
11/15/2020 8:15,9,54,22.68,0,0
11/15/2020 8:30,8.4,56,15.48,0,0
11/15/2020 8:45,8.1,58,14.76,0,0
11/15/2020 9:00,7.7,61,14.76,0,0
11/15/2020 9:15,7.4,62,21.6,0,0
11/15/2020 9:30,7.3,62,22.32,0,0
11/15/2020 9:45,7.1,63,24.84,0,0
11/15/2020 10:00,6.8,64,30.6,0,0
11/15/2020 10:15,6.6,64,30.6,0,0
11/15/2020 10:30,6.3,67,30.6,0,0
11/15/2020 11:00,5.8,67,17.28,0,0
11/15/2020 11:15,5.4,71,13.68,0,0
11/15/2020 11:30,5.4,71,9.36,0,0
11/15/2020 11:45,5.4,71,9.36,0,0
11/15/2020 12:00,5.4,71,10.44,0,0
11/15/2020 12:15,5.4,71,12.24,0,0
11/15/2020 12:30,5.4,71,12.24,0,0
11/15/2020 12:45,5.4,71,12.24,0,0
11/15/2020 13:00,4.7,67,12.24,0,0
11/15/2020 13:15,4.7,67,16.2,0,0
11/15/2020 13:30,4.7,67,12.6,0,0
11/15/2020 13:45,4.7,67,16.56,0,0
11/15/2020 14:00,4.7,67,16.56,0,0
11/15/2020 14:15,4.7,67,12.96,0,0
11/15/2020 14:30,6.6,55,16.2,0,0
11/15/2020 14:45,7.3,51,19.08,0,0
11/15/2020 15:00,8,50,21.96,0,0
11/15/2020 15:15,8.8,49,19.08,0,0
11/15/2020 15:30,8.9,48,25.2,0,0
11/15/2020 15:45,9.3,47,24.48,0,0
11/15/2020 16:00,9.7,46,24.48,0,0
11/15/2020 16:15,10.1,44,22.68,0,0
11/15/2020 16:30,10.5,42,25.2,0,0
11/15/2020 16:45,10.8,42,23.76,0,0
11/15/2020 17:00,11.1,40,23.04,0,0
11/15/2020 17:15,11.6,39,21.24,0,0
11/15/2020 17:30,11.8,38,23.4,0,0
11/15/2020 17:45,12.3,37,18,0,0
11/15/2020 18:00,12.4,37,17.64,0,0
11/15/2020 18:15,12.5,36,25.92,0,0
11/15/2020 18:30,12.5,36,24.84,0,0
11/15/2020 18:45,13.2,35,21.6,0,0
11/15/2020 19:00,13.3,35,21.24,0,0
11/15/2020 19:15,13.6,33,20.52,0,0
11/15/2020 19:30,14,31,17.28,0,0
11/15/2020 19:45,14,30,17.64,0,0
11/15/2020 20:00,14.3,28,15.48,0,0
11/15/2020 20:15,14.5,27,15.84,0,0
11/15/2020 20:30,14.7,26,15.48,0,0
11/15/2020 20:45,14.1,26,15.84,0,0
11/15/2020 21:00,14.6,26,11.52,0,0
11/15/2020 21:15,14.2,25,16.2,0,0
11/15/2020 21:30,14.4,26,17.28,0,0
11/15/2020 21:45,14.4,26,17.28,0,0
11/15/2020 22:00,13.8,25,17.28,0,0
11/15/2020 22:15,13.8,25,17.28,0,0
11/15/2020 22:30,12.5,20,17.28,0,0
11/15/2020 22:45,11.6,26,5.76,0,0
11/15/2020 23:00,10.5,27,5.76,0,0
11/15/2020 23:15,9.4,30,5.76,0,0
11/15/2020 23:30,8.5,32,5.76,0,0
11/15/2020 23:45,7.9,34,5.76,0,0
11/16/2020 0:00,7.4,35,5.76,0,0
11/16/2020 0:15,7,35,5.76,0,0
11/16/2020 0:45,6.3,38,5.76,0,0
11/16/2020 1:00,5.8,40,5.76,0,0
11/16/2020 1:15,5.6,40,5.76,0,0
11/16/2020 1:30,5,40,5.76,0,0
11/16/2020 1:45,5,40,5.76,0,0
11/16/2020 2:00,5.3,40,5.76,0,0
11/16/2020 2:30,5.3,41,0,0,0
11/16/2020 2:45,5,41,0,0,0
11/16/2020 3:00,5.3,41,0,0,0
11/16/2020 3:15,5.4,42,0,0,0
11/16/2020 3:30,5.4,42,0,0,0
11/16/2020 3:45,5.4,42,0,0,0
11/16/2020 4:00,5.3,42,0,0,0
